elev_inspect_badge,elev_inspect_date,nyc_BIN,location,elev_inspect_type
9027,2016-09-21,1024839,"40.7639112,-73.9828081",ROUTINE
2358,2016-09-21,3116149,"40.6533260,-73.9608730",COMPLAINT
9028,2016-09-21,3181963,"40.6116290,-73.9562100",ROUTINE
2765,2016-09-21,4052240,"40.7229340,-73.8453390",COMPLAINT
9028,2016-09-21,1046435,"40.7767482,-73.9621187",ROUTINE
9028,2016-09-21,1046433,"40.7767200,-73.9623310",ROUTINE
2742,2016-09-21,3095889,"40.6728089,-73.8660208","VIOLATION REINSPECTION"
9028,2016-09-21,4064929,"40.7355180,-73.8800730",ROUTINE
2467,2016-09-21,1022709,"40.7603820,-73.9807666",SPECIAL
2788,2016-09-21,1022709,"40.7603820,-73.9807666",SPECIAL
9028,2016-09-20,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-20,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-20,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-20,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-20,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-20,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-20,1046407,"40.7694430,-73.9508750",ROUTINE
1739,2016-09-20,1089248,"40.7093565,-74.0126397",SPECIAL
2742,2016-09-20,4232979,"40.7068670,-73.7623520",COMPLAINT
2274,2016-09-20,2085773,"40.8855822,-73.9143371",SURVEY
2274,2016-09-20,2085773,"40.8855822,-73.9143371",SURVEY
2584,2016-09-20,2013886,"40.8591597,-73.9010328",COMPLAINT
9027,2016-09-20,2047127,"40.8493305,-73.8424845",ROUTINE
9027,2016-09-20,2047127,"40.8493305,-73.8424845",ROUTINE
9027,2016-09-20,2047127,"40.8493305,-73.8424845",ROUTINE
9027,2016-09-20,2115332,"40.8459411,-73.8408852",ROUTINE
9027,2016-09-20,2115332,"40.8459411,-73.8408852",ROUTINE
9027,2016-09-20,2115332,"40.8459411,-73.8408852",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-20,4266766,"40.6681290,-73.7793040",ROUTINE
9027,2016-09-20,4266766,"40.6681290,-73.7793040",ROUTINE
200,2016-09-20,1088871,"40.7446072,-73.9874105",SPECIAL
200,2016-09-20,1088871,"40.7446072,-73.9874105",SPECIAL
9027,2016-09-20,1024858,"40.7645160,-73.9820217",ROUTINE
9027,2016-09-20,1024858,"40.7645160,-73.9820217",ROUTINE
9027,2016-09-20,1024858,"40.7645160,-73.9820217",ROUTINE
9027,2016-09-20,1024858,"40.7645160,-73.9820217",ROUTINE
9027,2016-09-20,1024858,"40.7645160,-73.9820217",ROUTINE
9027,2016-09-20,3336173,"40.6525516,-73.8829309",ROUTINE
9027,2016-09-20,3336173,"40.6525516,-73.8829309",ROUTINE
9027,2016-09-20,3336173,"40.6525516,-73.8829309",ROUTINE
9027,2016-09-20,3336176,"40.6525864,-73.8838865",ROUTINE
9027,2016-09-20,3336176,"40.6525864,-73.8838865",ROUTINE
9027,2016-09-20,3336177,"40.6532826,-73.8825939",ROUTINE
9027,2016-09-20,3336177,"40.6532826,-73.8825939",ROUTINE
9028,2016-09-20,1047025,"40.7839550,-73.9549510",ROUTINE
9028,2016-09-20,1047025,"40.7839550,-73.9549510",ROUTINE
9028,2016-09-20,1047025,"40.7839550,-73.9549510",ROUTINE
9027,2016-09-20,1024858,"40.7645160,-73.9820217",ROUTINE
9027,2016-09-20,1024874,"40.7652620,-73.9828560",ROUTINE
9028,2016-09-20,2007612,"40.8484920,-73.9052400",ROUTINE
9028,2016-09-20,3181150,"40.6149610,-73.9625970",ROUTINE
9028,2016-09-20,3181150,"40.6149610,-73.9625970",ROUTINE
2547,2016-09-20,3131067,"40.6199086,-73.9693594",COMPLAINT
9027,2016-09-20,3418179,"40.6643170,-73.8958963",ROUTINE
9027,2016-09-20,3418179,"40.6643170,-73.8958963",ROUTINE
9027,2016-09-20,3418180,"40.6639903,-73.8976860",ROUTINE
9027,2016-09-20,3418180,"40.6639903,-73.8976860",ROUTINE
9027,2016-09-20,3413699,"40.6649607,-73.8950877",ROUTINE
9027,2016-09-20,3413699,"40.6649607,-73.8950877",ROUTINE
9027,2016-09-20,4266168,"40.6755340,-73.7780480",ROUTINE
9027,2016-09-20,4266168,"40.6755340,-73.7780480",ROUTINE
9027,2016-09-20,4215612,"40.7030850,-73.7992890",ROUTINE
9027,2016-09-20,4215612,"40.7030850,-73.7992890",ROUTINE
9027,2016-09-20,4215612,"40.7030850,-73.7992890",ROUTINE
9027,2016-09-20,4215612,"40.7030850,-73.7992890",ROUTINE
9027,2016-09-20,4215612,"40.7030850,-73.7992890",ROUTINE
9027,2016-09-20,4215612,"40.7030850,-73.7992890",ROUTINE
9027,2016-09-20,4215612,"40.7030850,-73.7992890",ROUTINE
9028,2016-09-20,2007588,"40.8479099,-73.9024261",ROUTINE
9028,2016-09-20,3181829,"40.6112720,-73.9593970",ROUTINE
9028,2016-09-20,3181828,"40.6108890,-73.9593240",ROUTINE
9028,2016-09-20,1046957,"40.7819762,-73.9573836",ROUTINE
9028,2016-09-20,1046957,"40.7819762,-73.9573836",ROUTINE
9028,2016-09-20,1046957,"40.7819762,-73.9573836",ROUTINE
9028,2016-09-20,1046957,"40.7819762,-73.9573836",ROUTINE
9027,2016-09-20,1024920,"40.7673007,-73.9804236",ROUTINE
9027,2016-09-20,1024920,"40.7673007,-73.9804236",ROUTINE
2742,2016-09-20,4039107,"40.7470578,-73.8735194",COMPLAINT
9028,2016-09-20,3181234,"40.6128292,-73.9615767",ROUTINE
9028,2016-09-20,3181234,"40.6128292,-73.9615767",ROUTINE
2274,2016-09-20,2085773,"40.8855625,-73.9143965",SURVEY
2274,2016-09-20,2085773,"40.8855625,-73.9143965",SURVEY
9028,2016-09-20,2007566,"40.8476820,-73.9039449",ROUTINE
2713,2016-09-20,2007890,"40.8467210,-73.9094845",COMPLAINT
9027,2016-09-20,1024854,"40.7640679,-73.9814793",ROUTINE
9027,2016-09-20,1024854,"40.7640679,-73.9814793",ROUTINE
9027,2016-09-20,1024854,"40.7640679,-73.9814793",ROUTINE
9027,2016-09-20,1024854,"40.7640679,-73.9814793",ROUTINE
9027,2016-09-20,1806464,"40.7601987,-73.9863756",ROUTINE
9027,2016-09-20,1806464,"40.7601987,-73.9863756",ROUTINE
9027,2016-09-20,1085873,"40.7559276,-73.9815925",ROUTINE
9027,2016-09-20,1085873,"40.7559276,-73.9815925",ROUTINE
9027,2016-09-20,1085873,"40.7559276,-73.9815925",ROUTINE
9027,2016-09-20,1085873,"40.7559276,-73.9815925",ROUTINE
9027,2016-09-20,1085873,"40.7559276,-73.9815925",ROUTINE
2713,2016-09-20,2007924,"40.8515450,-73.9078540",COMPLAINT
2713,2016-09-20,2007924,"40.8515450,-73.9078540",COMPLAINT
9028,2016-09-20,4057229,"40.7370183,-73.8822317",ROUTINE
9027,2016-09-20,3084735,"40.6663419,-73.8920211",ROUTINE
9028,2016-09-20,4056461,"40.7225855,-73.8478604",ROUTINE
9028,2016-09-20,4056461,"40.7225855,-73.8478604",ROUTINE
9028,2016-09-20,4056461,"40.7225855,-73.8478604",ROUTINE
2715,2016-09-20,1010542,"40.7356530,-73.9996130",COMPLAINT
2667,2016-09-20,2027509,"40.8329410,-73.8758620",COMPLAINT
2667,2016-09-20,2027509,"40.8329410,-73.8758620",SURVEY
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-20,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
9027,2016-09-19,1034199,"40.7537267,-73.9814215",ROUTINE
2666,2016-09-19,2113353,"40.8223160,-73.8908530","VIOLATION REINSPECTION"
2274,2016-09-19,2068133,"40.8959170,-73.8591050",SURVEY
9027,2016-09-19,3826618,"40.6647911,-73.8950823",ROUTINE
9027,2016-09-19,3826618,"40.6647911,-73.8950823",ROUTINE
9028,2016-09-19,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-19,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-19,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-19,1046407,"40.7694430,-73.9508750",ROUTINE
9028,2016-09-19,1046407,"40.7694430,-73.9508750",ROUTINE
2542,2016-09-19,1044878,"40.7685432,-73.9573136",SPECIAL
2274,2016-09-19,2057043,"40.8743231,-73.8616148",COMPLAINT
2274,2016-09-19,2057043,"40.8743231,-73.8616148","VIOLATION REINSPECTION"
9028,2016-09-19,1046642,"40.7775964,-73.9616664",ROUTINE
9027,2016-09-19,1034227,"40.7552372,-73.9801410",ROUTINE
9027,2016-09-19,1034227,"40.7552372,-73.9801410",ROUTINE
9027,2016-09-19,1034227,"40.7552372,-73.9801410",ROUTINE
2788,2016-09-19,1035737,"40.7607510,-73.9751299",SPECIAL
9027,2016-09-19,1034227,"40.7552372,-73.9801410",ROUTINE
9027,2016-09-19,1034227,"40.7552372,-73.9801410",ROUTINE
9027,2016-09-19,1034227,"40.7552372,-73.9801410",ROUTINE
9027,2016-09-19,1034227,"40.7552372,-73.9801410",ROUTINE
2761,2016-09-19,1063467,"40.8440200,-73.9379990",SPECIAL
2715,2016-09-19,1013499,"40.7495863,-73.9969738",COMPLAINT
2509,2016-09-19,1013552,"40.7519839,-73.9947989",SPECIAL
2584,2016-09-19,2002784,"40.8230530,-73.9243045",COMPLAINT
9028,2016-09-19,2007545,"40.8478700,-73.9064820",ROUTINE
9028,2016-09-19,2007515,"40.8474971,-73.9066957",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,1034199,"40.7539472,-73.9811953",ROUTINE
9027,2016-09-19,2117335,"40.8525610,-73.8395354",ROUTINE
9027,2016-09-19,2117335,"40.8525610,-73.8395354",ROUTINE
9027,2016-09-19,2117335,"40.8525610,-73.8395354",ROUTINE
9027,2016-09-19,2117335,"40.8525610,-73.8395354",ROUTINE
9027,2016-09-19,2117335,"40.8525610,-73.8395354",ROUTINE
9027,2016-09-19,2117335,"40.8525610,-73.8395354",ROUTINE
9027,2016-09-19,2117335,"40.8525610,-73.8395354",ROUTINE
9028,2016-09-19,1046848,"40.7812735,-73.9591788",ROUTINE
9028,2016-09-19,1046848,"40.7812735,-73.9591788",ROUTINE
9028,2016-09-19,1046850,"40.7809127,-73.9584660",ROUTINE
9028,2016-09-19,1046850,"40.7809127,-73.9584660",ROUTINE
9028,2016-09-19,1046850,"40.7809127,-73.9584660",ROUTINE
9028,2016-09-19,1046850,"40.7809127,-73.9584660",ROUTINE
2670,2016-09-19,4299188,"40.5985917,-73.7478975",COMPLAINT
2676,2016-09-19,1030350,"40.7775064,-73.9835571",SPECIAL
9027,2016-09-19,1085873,"40.7559276,-73.9815925",ROUTINE
9027,2016-09-19,1085873,"40.7559276,-73.9815925",ROUTINE
9027,2016-09-19,1085873,"40.7559276,-73.9815925",ROUTINE
9028,2016-09-19,1046836,"40.7802575,-73.9579905",ROUTINE
9028,2016-09-19,1046836,"40.7802575,-73.9579905",ROUTINE
2542,2016-09-19,1015532,"40.7405452,-73.9909675",SPECIAL
2542,2016-09-19,1015532,"40.7405452,-73.9909675",SPECIAL
9028,2016-09-19,1046849,"40.7810947,-73.9589640",ROUTINE
9028,2016-09-19,1046849,"40.7810947,-73.9589640",ROUTINE
9028,2016-09-19,1046849,"40.7810947,-73.9589640",ROUTINE
9028,2016-09-19,1046849,"40.7810947,-73.9589640",ROUTINE
9028,2016-09-19,1046849,"40.7810947,-73.9589640",ROUTINE
9028,2016-09-19,1046849,"40.7810947,-73.9589640",ROUTINE
9028,2016-09-19,1046849,"40.7810947,-73.9589640",ROUTINE
9028,2016-09-19,1046858,"40.7816232,-73.9590284",ROUTINE
9028,2016-09-19,1046858,"40.7816232,-73.9590284",ROUTINE
9019,2016-09-19,1081692,"40.6464262,-73.9454699",SURVEY
2676,2016-09-19,1030350,"40.7774536,-73.9834930",SPECIAL
2689,2016-09-19,1075301,"40.8022680,-73.9571569",SURVEY
2689,2016-09-19,1075301,"40.8022680,-73.9571569",SURVEY
9028,2016-09-19,1046307,"40.7689187,-73.9507538",ROUTINE
9028,2016-09-19,1046307,"40.7689187,-73.9507538",ROUTINE
2509,2016-09-19,1013552,"40.7519839,-73.9947989",SPECIAL
2690,2016-09-17,4232979,"40.7068670,-73.7623520","VIOLATION REINSPECTION"
1739,2016-09-17,1001109,"40.7090905,-74.0084416",SPECIAL
1739,2016-09-17,1001109,"40.7090905,-74.0084416",SURVEY
1739,2016-09-17,1001109,"40.7090905,-74.0084416",SPECIAL
1739,2016-09-17,1001109,"40.7090905,-74.0084416",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",COMPLAINT
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",COMPLAINT
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
2658,2016-09-17,1087083,"40.7342236,-73.9903493",SURVEY
9028,2016-09-17,3181052,"40.6160970,-73.9572309",ROUTINE
9028,2016-09-17,3181052,"40.6160970,-73.9572309",ROUTINE
2715,2016-09-16,1034245,"40.7561389,-73.9807151",COMPLAINT
2715,2016-09-16,1034245,"40.7561389,-73.9807151",COMPLAINT
200,2016-09-16,3059171,"40.6877831,-73.9783681",SPECIAL
9028,2016-09-16,1045997,"40.7709020,-73.9520000",ROUTINE
9028,2016-09-16,1046829,"40.7807470,-73.9600630",ROUTINE
9028,2016-09-16,1046829,"40.7807470,-73.9600630",ROUTINE
9027,2016-09-16,4435134,"40.6916540,-73.7983800",ROUTINE
9027,2016-09-16,4258378,"40.6894230,-73.7966200",ROUTINE
2657,2016-09-16,1022577,"40.7552833,-73.9854807",SPECIAL
2713,2016-09-16,2113353,"40.8223160,-73.8908530",COMPLAINT
2666,2016-09-16,2009616,"40.8344830,-73.9026389","VIOLATION REINSPECTION"
9027,2016-09-16,3391591,"40.6691665,-73.8952734",ROUTINE
9027,2016-09-16,3391591,"40.6691665,-73.8952734",ROUTINE
1514,2016-09-16,2004260,"40.8280899,-73.9058373",SPECIAL
2777,2016-09-16,1085146,"40.7957670,-73.9341150",COMPLAINT
2777,2016-09-16,1085146,"40.7957670,-73.9341150",COMPLAINT
2528,2016-09-16,4003265,"40.7417730,-73.9291140",SURVEY
9028,2016-09-16,3181128,"40.6168650,-73.9551089",ROUTINE
9027,2016-09-16,1001250,"40.7115239,-74.0075286",ROUTINE
9027,2016-09-16,1001252,"40.7115513,-74.0072959",ROUTINE
9027,2016-09-16,1001252,"40.7115513,-74.0072959",ROUTINE
9027,2016-09-16,1001252,"40.7115513,-74.0072959",ROUTINE
9028,2016-09-16,3417598,"40.6178890,-73.9580557",ROUTINE
9028,2016-09-16,1046785,"40.7787560,-73.9592830",ROUTINE
9028,2016-09-16,1046785,"40.7787560,-73.9592830",ROUTINE
9028,2016-09-16,1046785,"40.7787560,-73.9592830",ROUTINE
2687,2016-09-16,3398367,"40.6699670,-73.9316580",COMPLAINT
2687,2016-09-16,3398367,"40.6699670,-73.9316580",COMPLAINT
2528,2016-09-16,4003101,"40.7517853,-73.9274566",SURVEY
9027,2016-09-16,1024918,"40.7667193,-73.9795327",ROUTINE
9027,2016-09-16,1024918,"40.7667193,-73.9795327",ROUTINE
9027,2016-09-16,1024918,"40.7667193,-73.9795327",ROUTINE
9027,2016-09-16,1024918,"40.7667193,-73.9795327",ROUTINE
9027,2016-09-16,1024918,"40.7667193,-73.9795327",ROUTINE
9027,2016-09-16,1024918,"40.7667193,-73.9795327",ROUTINE
9027,2016-09-16,1024918,"40.7667193,-73.9795327",ROUTINE
2713,2016-09-16,2006246,"40.8234610,-73.8878850",COMPLAINT
2460,2016-09-16,1089248,"40.7093565,-74.0126397",SPECIAL
9028,2016-09-16,3181126,"40.6176140,-73.9553890",ROUTINE
9028,2016-09-16,3181126,"40.6176140,-73.9553890",ROUTINE
9028,2016-09-16,3181126,"40.6176140,-73.9553890",ROUTINE
2676,2016-09-16,1085735,"40.7535254,-73.9765707",SPECIAL
2713,2016-09-16,2005359,"40.8213310,-73.8972330",COMPLAINT
9027,2016-09-16,3092051,"40.6838320,-73.8779960",ROUTINE
2690,2016-09-16,1045285,"40.7601527,-73.9588646",COMPLAINT
9028,2016-09-16,1046660,"40.7656524,-73.9721786",ROUTINE
9028,2016-09-16,1046660,"40.7656524,-73.9721786",ROUTINE
9028,2016-09-16,1046660,"40.7656524,-73.9721786",ROUTINE
2713,2016-09-16,2006567,"40.8161360,-73.8856480",COMPLAINT
2713,2016-09-16,2113134,"40.8228830,-73.8992130",COMPLAINT
2715,2016-09-16,1085140,"40.7686973,-73.9918181",COMPLAINT
2358,2016-09-16,3398355,"40.6913504,-73.9822885",SPECIAL
9028,2016-09-16,1046802,"40.7791092,-73.9605702",ROUTINE
9028,2016-09-16,1046787,"40.7792668,-73.9596101",ROUTINE
9028,2016-09-16,1046787,"40.7792668,-73.9596101",ROUTINE
9028,2016-09-16,1046659,"40.7779207,-73.9623222",ROUTINE
9028,2016-09-16,1046822,"40.7792627,-73.9585315",ROUTINE
9028,2016-09-16,1046822,"40.7792627,-73.9585315",ROUTINE
9028,2016-09-16,1046822,"40.7792627,-73.9585315",ROUTINE
9028,2016-09-16,1046822,"40.7792627,-73.9585315",ROUTINE
9027,2016-09-16,1024922,"40.7674524,-73.9811142",ROUTINE
9027,2016-09-16,1024922,"40.7674524,-73.9811142",ROUTINE
9027,2016-09-16,1024922,"40.7674524,-73.9811142",ROUTINE
9027,2016-09-16,1024922,"40.7674524,-73.9811142",ROUTINE
9027,2016-09-16,1024922,"40.7674524,-73.9811142",ROUTINE
9027,2016-09-16,1024922,"40.7674524,-73.9811142",ROUTINE
9028,2016-09-16,1046650,"40.7780020,-73.9625440",ROUTINE
9028,2016-09-16,1046650,"40.7780020,-73.9625440",ROUTINE
9028,2016-09-16,1046607,"40.7776390,-73.9628310",ROUTINE
9028,2016-09-16,1046607,"40.7776390,-73.9628310",ROUTINE
9028,2016-09-16,1046650,"40.7780020,-73.9625440",ROUTINE
9028,2016-09-16,1046650,"40.7780020,-73.9625440",ROUTINE
9028,2016-09-16,1046660,"40.7783450,-73.9622400",ROUTINE
9028,2016-09-16,1046660,"40.7783450,-73.9622400",ROUTINE
9028,2016-09-16,1046660,"40.7783450,-73.9622400",ROUTINE
2742,2016-09-16,4113859,"40.7615874,-73.8189107",SURVEY
2742,2016-09-16,4113859,"40.7615874,-73.8189107",COMPLAINT
9028,2016-09-16,1046840,"40.7805139,-73.9586921",ROUTINE
9027,2016-09-16,1001251,"40.7113289,-74.0073211",ROUTINE
9028,2016-09-16,1046733,"40.7780016,-73.9609190",ROUTINE
9028,2016-09-16,1046733,"40.7780016,-73.9609190",ROUTINE
2715,2016-09-16,1034245,"40.7561500,-73.9806910",COMPLAINT
2715,2016-09-16,1034245,"40.7561500,-73.9806910",COMPLAINT
2742,2016-09-16,4434873,"40.6659570,-73.8480370",COMPLAINT
9028,2016-09-16,1046837,"40.7802990,-73.9582400",ROUTINE
9028,2016-09-16,1046837,"40.7802990,-73.9582400",ROUTINE
2667,2016-09-15,2007890,"40.8467210,-73.9094845",COMPLAINT
2667,2016-09-15,2007890,"40.8467210,-73.9094845",COMPLAINT
9027,2016-09-15,1024785,"40.7613051,-73.9862250",ROUTINE
9027,2016-09-15,1024785,"40.7613051,-73.9862250",ROUTINE
9027,2016-09-15,1024785,"40.7613051,-73.9862250",ROUTINE
9028,2016-09-15,1046778,"40.7796452,-73.9614992",ROUTINE
9028,2016-09-15,1046778,"40.7796452,-73.9614992",ROUTINE
9028,2016-09-15,1046778,"40.7796452,-73.9614992",ROUTINE
9028,2016-09-15,1046778,"40.7796452,-73.9614992",ROUTINE
9028,2016-09-15,3180726,"40.6195561,-73.9552549",ROUTINE
9028,2016-09-15,3180726,"40.6195561,-73.9552549",ROUTINE
9028,2016-09-15,1046792,"40.7795180,-73.9603340",ROUTINE
2690,2016-09-15,2114972,"40.8577740,-73.8929900",COMPLAINT
2657,2016-09-15,1024706,"40.7572270,-73.9867189","VIOLATION REINSPECTION"
9028,2016-09-15,2007446,"40.8465620,-73.9071510",ROUTINE
2670,2016-09-15,4459306,"40.5919805,-73.7862497",COMPLAINT
9027,2016-09-15,3398467,"40.6652335,-73.8853765",ROUTINE
9027,2016-09-15,3398467,"40.6652335,-73.8853765",ROUTINE
9027,2016-09-15,1024825,"40.7635649,-73.9848257",ROUTINE
9027,2016-09-15,1024825,"40.7635649,-73.9848257",ROUTINE
9027,2016-09-15,1024825,"40.7635649,-73.9848257",ROUTINE
9027,2016-09-15,1024825,"40.7635649,-73.9848257",ROUTINE
9027,2016-09-15,4438723,"40.6938036,-73.8051077",ROUTINE
9027,2016-09-15,4438723,"40.6938036,-73.8051077",ROUTINE
2547,2016-09-15,3026900,"40.6611145,-73.9827247","VIOLATION REINSPECTION"
2559,2016-09-15,3398591,"40.6818163,-73.9752930",SPECIAL
2528,2016-09-15,4001556,"40.7418220,-73.9186400",COMPLAINT
9027,2016-09-15,1024851,"40.7639411,-73.9818782",ROUTINE
9027,2016-09-15,1024851,"40.7639411,-73.9818782",ROUTINE
9028,2016-09-15,3180721,"40.6189810,-73.9558760",ROUTINE
9027,2016-09-15,1024918,"40.7667193,-73.9795327",ROUTINE
9027,2016-09-15,1024918,"40.7667193,-73.9795327",ROUTINE
1514,2016-09-15,1009747,"40.7271604,-74.0061561","VIOLATION REINSPECTION"
1514,2016-09-15,1009747,"40.7271604,-74.0061561","VIOLATION REINSPECTION"
9028,2016-09-15,2007451,"40.8460710,-73.9068489",ROUTINE
9028,2016-09-15,2007451,"40.8460710,-73.9068489",ROUTINE
1514,2016-09-15,1009747,"40.7271604,-74.0061561","VIOLATION REINSPECTION"
1514,2016-09-15,1009747,"40.7271604,-74.0061561","VIOLATION REINSPECTION"
9028,2016-09-15,1046841,"40.7805790,-73.9588327",ROUTINE
9028,2016-09-15,1046841,"40.7805790,-73.9588327",ROUTINE
9028,2016-09-15,1046793,"40.7796824,-73.9603341",ROUTINE
9028,2016-09-15,2094521,"40.8459514,-73.9089417",ROUTINE
9028,2016-09-15,2094521,"40.8459514,-73.9089417",ROUTINE
9028,2016-09-15,2094521,"40.8459514,-73.9089417",ROUTINE
9028,2016-09-15,2094520,"40.8459287,-73.9092455",ROUTINE
9028,2016-09-15,2094520,"40.8459287,-73.9092455",ROUTINE
9028,2016-09-15,1046802,"40.7791092,-73.9605702",ROUTINE
2666,2016-09-15,2015522,"40.8730038,-73.9030700",COMPLAINT
9028,2016-09-15,2007433,"40.8448965,-73.9102881",ROUTINE
9028,2016-09-15,1046778,"40.7804658,-73.9612610",ROUTINE
9028,2016-09-15,1046778,"40.7804658,-73.9612610",ROUTINE
9028,2016-09-15,1046778,"40.7804658,-73.9612610",ROUTINE
9028,2016-09-15,1046778,"40.7804658,-73.9612610",ROUTINE
9027,2016-09-15,1024806,"40.7616500,-73.9851810",ROUTINE
9027,2016-09-15,1024806,"40.7616500,-73.9851810",ROUTINE
2559,2016-09-15,3398355,"40.6913504,-73.9822885",SPECIAL
9028,2016-09-15,1046830,"40.7806894,-73.9595387",ROUTINE
9028,2016-09-15,1046830,"40.7806894,-73.9595387",ROUTINE
9028,2016-09-15,1046830,"40.7806894,-73.9595387",ROUTINE
9028,2016-09-15,1046830,"40.7806894,-73.9595387",ROUTINE
9028,2016-09-15,1046830,"40.7806894,-73.9595387",ROUTINE
9028,2016-09-15,1046830,"40.7806894,-73.9595387",ROUTINE
9028,2016-09-15,1046830,"40.7806894,-73.9595387",ROUTINE
2690,2016-09-15,1014485,"40.7540935,-73.9888524",SPECIAL
9027,2016-09-15,1034227,"40.7552372,-73.9801410",ROUTINE
9027,2016-09-15,1034227,"40.7552372,-73.9801410",ROUTINE
9027,2016-09-15,1034227,"40.7552372,-73.9801410",ROUTINE
